CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target
CUST1728,22,1497640,Rural,Salaried,188844,52,6.67,Business,3,94,1,8,-0.45,32.97,0.27,28,1,1
CUST1729,64,1521196,Urban,Self-Employed,461060,15,9.81,Home,1,58,2,6,-0.68,35.73,0.38,34,0,0
CUST1730,24,1907826,Suburban,Student,205111,40,12.81,Business,1,36,1,6,-0.9,27.77,0.88,17,0,0
CUST1731,49,1431734,Rural,Student,621761,56,10.42,Auto,1,24,1,2,-0.52,13.75,0.95,39,0,0
CUST1732,49,1174400,Urban,Salaried,312510,14,12.35,Education,2,15,1,3,0.37,25.91,0.72,47,0,0
CUST1733,37,1146735,Urban,Student,849692,48,11.03,Education,2,165,0,6,-0.83,24.64,0.49,29,1,0
CUST1734,43,1988317,Rural,Unemployed,596665,38,6.19,Education,4,170,0,4,-0.51,36.2,0.64,14,0,1
CUST1735,36,1818082,Suburban,Self-Employed,378701,24,15.2,Education,4,86,2,2,0.71,48.74,0.41,14,0,0
CUST1736,58,1716162,Suburban,Student,416639,57,6.85,Home,4,141,2,0,0.17,69.73,0.3,15,0,1
CUST1737,41,371312,Urban,Student,764537,43,14.73,Business,2,133,1,6,-0.86,10.81,0.95,32,0,0
CUST1738,34,936170,Suburban,Salaried,326301,30,10.97,Education,2,22,0,5,-0.9,62.92,0.12,9,0,0
CUST1739,22,1737950,Suburban,Unemployed,785007,15,15.19,Personal,0,125,4,9,-0.88,20.82,0.35,18,1,1
CUST1740,30,897290,Suburban,Student,445175,36,7.28,Education,2,59,1,6,0.88,42.78,0.9,36,1,1
CUST1741,60,490336,Urban,Salaried,755274,56,10.87,Business,1,139,2,1,0.7,39.59,0.72,49,2,1
CUST1742,59,799249,Rural,Student,429972,19,7.64,Education,2,140,1,3,0.69,40.32,0.03,2,1,0
CUST1743,54,965542,Suburban,Salaried,1015496,44,7.03,Home,2,99,0,1,0.85,52.22,0.02,35,0,0
CUST1744,59,1456071,Urban,Salaried,538764,24,11.95,Auto,1,102,2,7,0.01,27.79,0.52,3,1,1
CUST1745,53,1509205,Urban,Unemployed,142052,10,8.37,Auto,5,133,2,6,-0.51,23.32,0.48,10,1,1
CUST1746,39,1622556,Rural,Student,206034,44,11.2,Business,1,62,0,0,-0.2,61.48,0.44,40,0,0
CUST1747,49,1745504,Suburban,Unemployed,264927,45,7.06,Auto,3,37,2,1,0.44,16.24,0.3,32,0,0
CUST1748,35,1924958,Suburban,Salaried,376138,15,9.72,Auto,2,127,1,1,0.75,13.39,0.99,27,2,1
CUST1749,48,1705560,Rural,Self-Employed,117762,47,13.14,Personal,3,49,1,3,-0.13,1.62,0.27,31,0,1
CUST1750,54,1326537,Rural,Student,864827,48,9.81,Business,4,179,0,2,0.07,15.56,0.49,15,0,0
CUST1751,57,725401,Urban,Self-Employed,830575,28,11.54,Business,1,39,2,0,0.86,37.57,0.4,8,1,0
CUST1752,54,890458,Urban,Student,856644,44,11.9,Auto,0,7,0,1,-0.79,39,0.17,10,1,1
CUST1753,45,777037,Rural,Unemployed,641287,17,13.47,Auto,4,7,3,8,0.72,18.69,0.2,5,0,1
CUST1754,36,664186,Suburban,Unemployed,810503,53,9.36,Auto,3,103,2,0,-0.68,5.67,0.92,48,0,0
CUST1755,50,1089178,Urban,Unemployed,381762,14,12.44,Home,1,33,0,8,-0.03,53.74,0.86,26,2,1
CUST1756,63,863253,Urban,Unemployed,358777,36,14.57,Education,2,56,1,6,-0.56,54.7,0.2,11,1,1
CUST1757,36,1490838,Suburban,Unemployed,308410,35,12.41,Home,4,173,2,1,0.21,71.85,0.88,21,1,1
CUST1758,25,932048,Urban,Self-Employed,969350,14,10.46,Business,3,21,0,1,0.12,64.85,0.21,39,1,1
CUST1759,49,1058281,Suburban,Unemployed,200131,44,11.66,Personal,1,86,0,4,-0.24,66.71,0.63,47,1,1
CUST1760,23,874364,Suburban,Salaried,1011048,33,13.29,Education,0,39,0,4,0.73,57.57,0.08,36,1,1
CUST1761,30,1182698,Suburban,Salaried,975308,53,11.3,Personal,4,172,3,3,0.32,44.51,0.88,20,0,0
CUST1762,38,1806681,Rural,Self-Employed,826317,42,6.24,Business,1,178,2,9,0.44,9.69,0.05,32,1,0
CUST1763,29,1255724,Rural,Student,492949,19,8.26,Business,1,85,1,9,-0.7,45,0.55,16,2,1
CUST1764,36,1789402,Rural,Salaried,973584,39,13.09,Personal,3,132,1,2,0.77,4.5,0.78,28,1,1
CUST1765,41,1827238,Suburban,Student,646062,42,8.52,Personal,3,94,1,3,-0.67,63.8,0.12,39,2,1
CUST1766,45,446817,Suburban,Self-Employed,78630,44,12.62,Personal,2,12,2,9,-0.55,34.95,0.4,9,0,0
CUST1767,24,1054285,Rural,Student,340597,32,10.16,Business,0,27,1,3,-0.74,50.37,0.04,17,0,0
CUST1768,53,384905,Urban,Student,410700,27,10.44,Auto,3,83,2,1,-0.12,4.24,0.68,46,2,1
CUST1769,27,651716,Suburban,Student,535041,8,6.68,Personal,1,61,1,4,0.78,38.7,0.31,12,1,1
CUST1770,23,1290689,Urban,Student,425611,38,8.44,Education,1,92,0,4,-0.5,22.04,0.56,26,0,1
CUST1771,32,997211,Urban,Self-Employed,859471,22,15.04,Business,2,86,6,4,-0.25,20.88,0.93,9,0,1
CUST1772,62,1401376,Suburban,Salaried,152782,45,14.07,Home,1,23,1,9,0.69,28.36,0.31,31,0,0
CUST1773,63,444276,Suburban,Unemployed,994574,30,12.34,Home,1,97,2,0,0.24,0.55,0.05,40,0,0
CUST1774,31,1884317,Urban,Student,445255,29,10.71,Education,2,6,1,5,0.5,33.87,0.68,44,0,0
CUST1775,42,776177,Urban,Salaried,256258,26,12.24,Auto,1,165,1,1,-0.57,35.29,0.79,2,0,0
CUST1776,35,1162017,Rural,Salaried,289468,6,12.26,Personal,3,36,2,6,0.43,62.21,0.96,21,1,1
CUST1777,52,1094122,Rural,Self-Employed,457998,38,11.03,Business,1,67,0,3,-0.54,32.57,0.16,26,0,0
CUST1778,31,389989,Suburban,Salaried,924330,16,6.6,Personal,1,169,0,4,0.97,26.49,0.39,2,0,1
CUST1779,36,911675,Rural,Self-Employed,134259,32,11.88,Business,4,85,0,4,0.12,71.62,0.84,32,0,0
CUST1780,27,1841732,Rural,Student,582076,50,12.94,Home,1,132,1,4,0.39,41.34,0.81,1,0,0
CUST1781,25,1230321,Rural,Student,607972,36,15.35,Personal,3,177,1,1,-0.76,34.29,0.62,10,0,1
CUST1782,60,1600503,Rural,Unemployed,566032,10,6.59,Education,1,86,0,4,-0.5,35.96,0.27,45,1,1
CUST1783,24,313954,Urban,Unemployed,575999,45,12.41,Auto,0,14,0,2,-0.72,58.36,0.28,9,0,1
CUST1784,45,499447,Suburban,Unemployed,694148,17,11.36,Education,3,122,0,3,-0.22,24.86,0.12,38,0,0
CUST1785,24,595405,Rural,Salaried,458665,44,10.09,Auto,1,106,3,1,-0.43,28.32,0.92,32,0,1
CUST1786,52,1744172,Urban,Student,857095,52,7.88,Personal,0,152,0,3,0.47,54.54,0.17,6,0,1
CUST1787,22,1761784,Urban,Self-Employed,646379,28,9.98,Personal,3,88,2,8,-0.78,5.72,0.57,14,1,1
CUST1788,48,1559960,Urban,Unemployed,789955,39,9.41,Auto,1,124,1,7,0.5,62.36,0.58,25,1,1
CUST1789,48,487115,Rural,Self-Employed,415346,48,8.67,Home,1,112,0,2,-0.91,31.26,0.37,10,1,1
CUST1790,52,1121564,Rural,Self-Employed,587207,55,13.21,Business,4,136,1,0,-0.6,42.06,0.35,37,0,0
CUST1791,40,1512839,Suburban,Unemployed,106206,29,12.26,Education,2,165,1,0,0.58,54.66,0.67,26,0,1
CUST1792,41,1800821,Rural,Student,742933,22,11.41,Education,3,149,1,5,0.49,19.52,0.39,38,1,0
CUST1793,24,1008856,Rural,Unemployed,502521,6,14.08,Education,2,106,1,2,-0.05,64.16,0.26,6,0,1
CUST1794,37,1716486,Urban,Self-Employed,98520,38,9.67,Personal,1,86,3,3,-0.9,70.51,0.4,0,0,0
CUST1795,49,982262,Suburban,Unemployed,496312,35,8.27,Education,0,176,1,0,0.22,35.84,0.81,9,1,1
CUST1796,63,434096,Rural,Self-Employed,438455,48,11.68,Business,2,67,0,7,-0.19,67.49,0.97,20,0,0
CUST1797,41,1126216,Rural,Self-Employed,357459,49,8.69,Business,0,14,1,0,-0.37,0.58,0.64,14,1,0
CUST1798,40,1533085,Urban,Unemployed,89212,58,8.98,Auto,3,64,1,4,0.28,64.44,0.78,29,1,1
CUST1799,27,1348324,Urban,Salaried,723131,39,8.11,Personal,1,53,2,5,-0.13,22.74,0.53,29,0,1
CUST1800,20,1718448,Rural,Unemployed,310655,14,7.29,Business,0,157,1,1,-0.82,22.77,0.62,7,2,1
CUST1801,25,1482415,Suburban,Salaried,140507,29,13.53,Home,1,92,1,6,0.83,16.81,0.99,23,0,0
CUST1802,62,1666401,Suburban,Self-Employed,347500,18,8.46,Personal,1,19,3,6,0.56,23.17,0.44,18,0,0
CUST1803,33,932944,Urban,Self-Employed,751097,29,10.12,Personal,4,32,0,0,-0.89,15.76,0.07,2,0,0
CUST1804,45,724072,Urban,Salaried,976325,53,6.97,Business,3,99,0,3,0.05,65.27,0.96,14,1,0
CUST1805,54,1568169,Rural,Self-Employed,698252,24,12.24,Home,3,76,0,3,-0.83,64.78,0.79,35,1,1
CUST1806,34,1403134,Urban,Salaried,379885,55,9.71,Auto,1,134,0,4,0.67,7.81,0.4,5,1,1
CUST1807,47,1923358,Rural,Salaried,879893,19,12.63,Business,2,135,1,0,0.23,10.71,0.98,41,0,0
CUST1808,48,604913,Suburban,Self-Employed,403203,45,10.41,Home,3,155,2,0,-0.66,62.13,0.35,49,0,1
CUST1809,30,874259,Suburban,Student,363055,24,7.86,Personal,3,172,1,6,-0.96,29.02,0.37,47,1,1
CUST1810,47,460728,Rural,Salaried,194004,19,10.96,Home,4,106,1,8,-0.94,12.6,0.61,17,0,0
CUST1811,42,1475651,Urban,Unemployed,354625,46,7.91,Personal,0,119,1,0,0.01,37.01,0.27,37,3,1
CUST1812,49,1233352,Suburban,Unemployed,382804,20,9.94,Business,0,73,3,1,0.47,30.29,0.7,18,0,1
CUST1813,62,1128978,Urban,Self-Employed,395529,21,8.7,Business,3,10,0,5,-0.76,16.17,0.15,48,1,1
CUST1814,36,875952,Suburban,Student,879022,46,13.85,Education,2,30,2,5,-0.56,52.03,0.11,49,0,0
CUST1815,47,1750226,Rural,Self-Employed,246178,18,6.82,Education,1,11,0,1,-0.35,45.64,0.53,29,0,0
CUST1816,57,1475541,Rural,Student,858598,24,12.5,Education,1,123,0,8,-0.56,7.63,0.56,12,1,0
CUST1817,22,525077,Rural,Salaried,621219,37,8.15,Business,1,77,1,3,-0.22,66.67,0.11,38,1,1
CUST1818,27,1749560,Suburban,Salaried,538062,16,8.71,Auto,3,178,1,6,0.12,40.43,0.96,11,1,0
CUST1819,55,1287103,Urban,Salaried,860110,44,9.93,Business,1,171,3,5,0.37,18.39,0.57,33,0,0
CUST1820,35,582273,Urban,Salaried,841269,25,14.42,Home,0,95,0,2,0.93,15.25,0.15,11,0,0
CUST1821,42,1623170,Urban,Unemployed,430102,30,8.56,Business,1,49,1,7,0.86,10.22,0.31,43,1,1
CUST1822,34,507260,Suburban,Unemployed,858248,33,7.08,Business,5,116,1,6,0.14,30.86,0.8,23,1,1
CUST1823,45,1381399,Suburban,Self-Employed,248340,26,9.51,Personal,1,16,0,8,0.47,10.19,0.52,3,0,0
CUST1824,49,485303,Suburban,Student,133377,22,6.99,Personal,0,162,1,2,0.9,30.23,0.19,35,0,0
CUST1825,42,607698,Suburban,Salaried,754466,20,7.89,Personal,3,128,1,0,-0.83,11.14,0.1,49,0,0
CUST1826,34,1636478,Suburban,Salaried,507595,21,11.88,Business,2,156,1,1,-0.99,47.46,0.43,47,1,1
CUST1827,43,1206998,Urban,Student,514023,16,6.62,Auto,1,178,1,0,-0.94,56.64,0.34,13,2,1
CUST1828,21,1671158,Suburban,Student,657581,16,7.26,Home,1,63,0,4,0.13,39.79,0.66,16,0,0
CUST1829,46,1969204,Suburban,Self-Employed,205934,49,12.97,Home,4,131,2,9,0.53,49.12,0.93,48,0,0
CUST1830,35,581016,Urban,Student,547852,44,9.67,Auto,1,86,0,1,-0.27,67.59,0.25,2,1,1
CUST1831,27,475086,Suburban,Salaried,650844,25,7.17,Auto,2,155,1,2,0.09,46.14,0.86,37,0,0
CUST1832,23,568025,Urban,Salaried,250257,11,9.16,Home,2,15,1,7,0.03,26.54,0.92,22,1,1
CUST1833,44,1391829,Urban,Salaried,532301,42,12.06,Education,1,62,1,9,-0.81,32.64,0.9,12,0,1
CUST1834,62,1409479,Rural,Salaried,945481,53,8.64,Personal,4,75,0,4,-0.36,62.03,0.95,8,0,0
CUST1835,38,1234841,Rural,Salaried,727496,22,10.8,Personal,1,84,0,3,-0.96,9.85,0.84,20,0,1
CUST1836,58,1999441,Rural,Self-Employed,701289,21,7.03,Home,0,108,0,4,-0.78,23.79,0.59,40,0,1
CUST1837,55,1878663,Rural,Salaried,742939,46,11.3,Auto,2,16,2,9,0.62,41.78,0.41,7,0,0
CUST1838,35,1142826,Suburban,Self-Employed,868599,8,9.39,Education,0,167,3,5,0.66,48.86,0.49,16,1,0
CUST1839,44,1517734,Rural,Salaried,437576,29,12.33,Home,3,140,1,6,0.6,55.09,0.87,15,1,0
CUST1840,58,1074087,Urban,Unemployed,440351,38,13.47,Personal,0,179,0,8,0.45,23.25,0.3,15,0,0
CUST1841,49,1209809,Suburban,Unemployed,413500,45,11.2,Business,5,57,0,0,0.59,10.93,0.16,27,0,0
CUST1842,29,1883960,Rural,Unemployed,302217,17,8.81,Auto,3,164,1,3,0.34,68.77,0.14,15,0,0
CUST1843,59,863415,Urban,Unemployed,435705,50,9.07,Business,1,78,1,8,0.34,5.96,0.83,45,0,1
CUST1844,36,997678,Suburban,Self-Employed,906045,24,9.28,Home,2,60,1,4,0.33,7.35,0.76,45,0,0
CUST1845,59,533056,Suburban,Self-Employed,286182,55,7.9,Personal,2,112,0,7,0.03,35.89,0.5,13,0,0
CUST1846,42,1266694,Rural,Student,999365,44,8.34,Education,2,120,0,0,-0.27,59.08,0.27,45,0,1
CUST1847,46,766867,Suburban,Salaried,375656,13,12.72,Business,1,33,1,3,0.46,55.88,0.68,43,0,0
CUST1848,65,940852,Urban,Unemployed,351721,25,10.27,Education,4,69,1,8,-0.4,67.55,0.04,37,0,1
CUST1849,46,998214,Suburban,Self-Employed,756275,19,10.11,Personal,1,16,0,0,0.09,10.62,0.57,19,0,0
CUST1850,38,1775279,Urban,Salaried,573974,31,11.95,Business,4,19,1,0,-0.13,27.36,0.4,44,1,0
CUST1851,33,309315,Suburban,Salaried,864838,19,11.31,Education,0,58,2,3,-0.45,20.67,0.98,47,0,0
CUST1852,41,800472,Rural,Self-Employed,322956,38,6.97,Education,2,68,0,2,0.95,62.05,0.51,40,1,0
CUST1853,46,1478769,Urban,Unemployed,908337,58,13.17,Business,2,160,1,6,-0.48,35.42,0.55,33,0,0
CUST1854,24,1649392,Suburban,Student,251653,9,7.51,Personal,1,101,2,2,-0.38,2.42,0.71,28,0,0
CUST1855,31,1848072,Suburban,Salaried,696929,43,12.35,Education,4,119,0,0,-0.68,51.12,0.48,2,1,0
CUST1856,23,950707,Suburban,Student,982527,12,12.87,Home,2,144,2,9,0.65,28.29,0.22,9,2,1
CUST1857,62,1247070,Urban,Unemployed,194149,31,12.98,Business,4,56,2,1,0.17,38.48,0.54,19,1,1
CUST1858,37,808194,Urban,Unemployed,73359,20,11.72,Auto,2,82,1,9,0.23,64.41,0.94,1,0,1
CUST1859,56,1189830,Urban,Student,662818,38,6.72,Auto,3,128,0,3,0.64,18.86,0.41,26,0,0
CUST1860,42,1079812,Rural,Unemployed,373973,43,9.26,Personal,3,12,1,0,-0.31,17.68,0.68,31,1,1
CUST1861,53,842182,Rural,Salaried,62112,42,11.24,Home,1,154,1,0,-0.61,19.32,0.98,9,0,0
CUST1862,27,1468063,Urban,Student,457625,33,10.09,Education,0,5,0,7,-0.6,24.67,0.83,39,1,0
CUST1863,60,780642,Suburban,Unemployed,260315,58,13.94,Auto,1,96,3,6,0.47,8.18,0.66,16,1,1
CUST1864,63,889947,Rural,Student,277051,36,9.12,Personal,2,93,0,7,0.23,50.35,0.74,32,0,1
CUST1865,38,1848519,Urban,Salaried,456972,9,9.5,Home,2,109,0,3,-0.59,15.33,0.94,5,0,0
CUST1866,63,1229683,Suburban,Unemployed,576688,35,8.46,Home,4,150,0,5,-0.71,66.72,0.96,38,1,1
CUST1867,62,931768,Rural,Salaried,573565,7,9.83,Personal,1,137,2,2,-0.76,15.92,0.97,46,1,1
CUST1868,58,1375054,Suburban,Unemployed,983079,50,11.64,Personal,3,50,2,7,0.26,18.78,0.63,17,2,1
CUST1869,25,1964668,Suburban,Self-Employed,464295,58,12.61,Education,4,146,2,3,-1,21.74,0.38,8,0,0
CUST1870,45,396874,Suburban,Unemployed,355966,39,11.73,Personal,4,50,0,2,-0.96,55.45,0.13,7,0,1
CUST1871,53,608650,Suburban,Student,971088,23,13.77,Education,1,86,0,3,-0.22,31.07,0.39,24,0,0
CUST1872,27,1919072,Rural,Unemployed,418685,26,13.93,Education,2,67,4,5,0.38,59.08,0.94,30,0,1
CUST1873,58,1102935,Rural,Salaried,334513,36,13.24,Business,3,83,1,6,0.39,56.62,0.89,41,0,0
CUST1874,54,893983,Rural,Salaried,894199,42,6.36,Home,0,41,2,6,-0.14,66.96,0.52,3,1,0
CUST1875,43,1217657,Urban,Unemployed,890640,13,12.36,Home,1,56,2,3,0.38,54.6,0.54,19,1,1
CUST1876,42,869658,Rural,Student,867650,14,7.97,Home,2,165,3,7,0.04,4.21,0.31,27,0,0
CUST1877,25,1121876,Suburban,Self-Employed,984398,10,7.63,Business,3,61,0,6,0.95,60.37,0.45,39,0,0
CUST1878,26,1297240,Rural,Student,404525,20,11.83,Education,2,6,1,1,-0.68,67.57,0.71,0,1,0
CUST1879,25,248236,Suburban,Self-Employed,688650,39,9.62,Education,1,111,1,7,0.2,71.55,0.4,39,1,1
CUST1880,50,510055,Urban,Salaried,186445,39,6.89,Personal,1,177,2,8,-0.02,9.46,0.19,43,1,1
CUST1881,32,599353,Suburban,Student,148176,16,7.27,Business,0,179,0,4,-0.61,44.35,0.54,22,0,0
CUST1882,50,451263,Suburban,Self-Employed,210334,7,6.91,Personal,2,25,1,3,0.5,14.76,0.23,46,1,0
CUST1883,51,903145,Suburban,Unemployed,286671,16,14.18,Business,2,153,0,3,-0.45,19.27,0.97,12,0,0
CUST1884,45,395056,Urban,Salaried,639869,56,6.31,Personal,1,18,1,3,-0.24,53.81,0.39,15,1,0
CUST1885,28,797280,Rural,Unemployed,153404,36,8.48,Auto,2,8,1,5,-0.25,70.4,0.91,25,1,1
CUST1886,24,1976911,Rural,Salaried,811254,34,9.64,Home,3,60,0,3,-0.51,43.03,0.23,30,0,1
CUST1887,52,1725125,Urban,Student,191334,12,9.53,Home,2,19,1,6,-0.14,61.32,0.19,49,0,0
CUST1888,61,1291931,Suburban,Student,921293,58,13.85,Education,2,105,0,6,-0.05,1.14,0.62,0,2,1
CUST1889,57,1652877,Rural,Salaried,837336,29,7.34,Auto,3,49,1,4,0.49,3.12,0.78,16,1,0
CUST1890,57,674305,Urban,Salaried,326229,47,11.15,Home,2,80,1,4,0.53,43.17,0.57,15,1,0
CUST1891,43,1986477,Rural,Salaried,560503,36,12.18,Education,2,149,0,9,-0.68,28.31,0.23,36,0,0
CUST1892,50,1507104,Urban,Student,193377,28,14.32,Auto,1,140,0,7,0.19,64.12,0.04,9,0,0
CUST1893,26,1696374,Suburban,Self-Employed,284728,27,11.97,Home,4,139,1,6,0.79,22.09,0.62,37,0,1
CUST1894,22,1872439,Rural,Unemployed,196408,46,13.03,Personal,5,9,1,6,-0.78,31.39,0.13,43,0,0
CUST1895,40,1548680,Urban,Unemployed,316319,26,7.01,Business,1,64,1,5,-0.05,38.25,0.34,30,1,1
CUST1896,48,1559774,Rural,Student,344875,8,10.18,Auto,1,157,1,6,0.5,20.02,0.68,9,2,1
CUST1897,30,526874,Rural,Unemployed,654159,17,9.68,Education,4,7,0,6,0.22,65.46,0.1,48,0,1
CUST1898,25,2009257,Rural,Salaried,545623,51,14.13,Auto,2,148,0,9,-0.8,33.71,0.13,33,3,1
CUST1899,36,254397,Rural,Self-Employed,825341,49,7.69,Education,4,21,0,1,-0.21,30.83,0.06,5,0,0
CUST1900,27,1579021,Urban,Unemployed,708966,54,8.09,Auto,3,17,0,9,0.01,61.26,1,27,1,1
CUST1901,51,1427640,Suburban,Self-Employed,946326,56,9.19,Education,2,175,1,1,0.99,22.81,0.39,27,0,1
CUST1902,59,838641,Urban,Salaried,672949,27,6.46,Home,2,171,2,9,-0.64,58.95,0.91,12,1,1
CUST1903,22,791512,Urban,Unemployed,287236,57,7.55,Personal,0,8,1,6,0.96,9.24,0.29,40,1,0
CUST1904,35,515303,Urban,Student,840023,18,14.2,Home,2,53,1,9,-0.25,13.57,0.75,11,2,1
CUST1905,30,1082070,Suburban,Self-Employed,444147,21,10.34,Personal,0,25,0,6,-0.6,68.49,0.22,49,0,0
CUST1906,29,392059,Rural,Salaried,875652,58,11.87,Home,4,93,0,6,-0.17,60.73,0.5,39,1,1
CUST1907,45,1443064,Rural,Self-Employed,409293,43,13.17,Home,3,99,1,4,0.23,28.23,0.82,49,0,0
CUST1908,63,1874313,Rural,Unemployed,670944,37,10.12,Auto,3,25,2,0,-0.57,46.15,0.82,1,1,1
CUST1909,26,1531851,Suburban,Unemployed,446305,8,7.25,Business,0,33,0,1,-0.42,67.92,0.79,7,0,1
CUST1910,27,1908349,Rural,Student,548121,20,8.76,Education,4,7,1,8,0.71,15.65,0.82,41,0,0
CUST1911,45,1972371,Suburban,Salaried,548200,19,9.06,Education,2,137,0,7,1,4.72,0.21,8,0,0
CUST1912,24,866311,Rural,Salaried,623335,24,12.31,Education,1,47,2,7,-0.36,38.93,0.48,49,0,1
CUST1913,40,965860,Rural,Student,880747,29,9.89,Personal,1,106,0,9,-0.7,10.7,0.48,7,1,0
CUST1914,40,217058,Urban,Student,462584,13,6.16,Education,3,53,1,0,0.59,13.89,0.89,2,0,0
CUST1915,53,1598344,Suburban,Salaried,435623,55,11.35,Education,2,167,1,5,0.2,64.25,0.3,8,1,1
CUST1916,40,1478008,Urban,Self-Employed,917782,31,14.63,Auto,1,118,3,8,-0.8,1.03,0.93,12,1,1
CUST1917,33,880304,Urban,Self-Employed,131051,49,13.3,Home,2,142,0,7,0.89,58.9,0.45,8,0,0
CUST1918,20,969711,Urban,Student,586261,29,14.01,Education,1,80,1,2,-0.84,37.46,0.67,30,1,1
CUST1919,46,254744,Suburban,Self-Employed,535145,50,13.06,Business,2,145,0,3,0.25,40.49,0.27,24,0,0
CUST1920,33,482266,Suburban,Salaried,959438,14,9.35,Education,3,95,1,2,-0.15,48.53,0.41,43,0,0
CUST1921,58,1843782,Rural,Unemployed,177673,13,13.1,Personal,2,101,0,5,0.11,31.35,0.71,44,0,1
CUST1922,56,1032688,Urban,Unemployed,277239,30,8.02,Personal,1,150,0,8,-0.57,8.77,0.51,7,2,1
CUST1923,32,1080172,Rural,Self-Employed,595276,51,12.39,Personal,0,61,2,7,0.38,7.85,0.93,46,1,1
CUST1924,55,1181142,Urban,Student,140535,19,11.95,Education,0,45,0,9,0.92,54.44,0.74,30,1,1
CUST1925,33,1622580,Suburban,Student,294933,46,6.62,Auto,1,86,0,3,-0.08,16.3,0.56,44,1,0
CUST1926,62,462416,Suburban,Student,890055,44,13.7,Business,2,98,1,1,0.05,2.51,0.89,44,2,1
CUST1927,24,988559,Suburban,Student,514590,53,13.78,Education,2,38,1,7,-0.52,70.54,0.67,30,0,0
CUST1928,53,1903512,Urban,Student,638377,35,8.47,Auto,2,142,1,7,0.78,70.6,0.65,16,0,0
CUST1929,25,1092057,Suburban,Self-Employed,826937,30,13.31,Auto,1,52,1,5,0.94,27.54,0.25,46,0,1
CUST1930,31,877390,Urban,Unemployed,664516,21,7.2,Education,1,79,0,7,0.57,2.32,0.39,18,0,0
CUST1931,25,1441387,Rural,Unemployed,90941,6,11.8,Education,2,15,2,8,0.09,52.5,0.68,2,1,1
CUST1932,42,261793,Urban,Self-Employed,565000,59,10.73,Auto,0,103,2,0,0.91,59.92,0.89,45,0,0
CUST1933,29,495704,Rural,Student,759264,25,10.84,Auto,1,69,0,8,-0.69,9.44,0.32,29,0,0
CUST1934,65,859137,Urban,Self-Employed,669924,22,14.77,Auto,3,140,1,1,-0.04,10.19,0.22,9,0,0
CUST1935,21,1803815,Rural,Unemployed,271074,37,13.41,Education,0,107,0,0,0.08,59.29,0.59,48,0,1
CUST1936,33,559075,Suburban,Salaried,759819,43,12.87,Auto,0,46,1,7,-0.02,66.42,0.07,28,1,0
CUST1937,59,1108729,Rural,Self-Employed,460054,20,9.13,Personal,1,8,0,7,0.6,57.04,0.71,39,1,0
CUST1938,21,1474494,Suburban,Student,986289,37,14.25,Education,1,33,2,3,0.34,14.85,0.7,17,1,1
CUST1939,40,1134240,Suburban,Unemployed,802763,55,6.93,Personal,0,156,2,7,-0.75,29.92,0.35,11,1,1
CUST1940,22,592125,Rural,Unemployed,150281,33,14.15,Home,2,164,2,6,-0.31,43.46,0.89,48,1,1
CUST1941,56,1816910,Urban,Unemployed,908215,50,9.79,Education,2,170,2,1,-0.32,11.96,0.5,22,1,1
CUST1942,28,300869,Urban,Unemployed,223276,34,7.16,Home,2,85,2,4,0.13,15.56,0.65,10,2,1
CUST1943,37,354141,Urban,Student,386736,23,12.59,Auto,0,114,1,9,-0.42,20.73,0.21,8,0,0
CUST1944,30,987074,Urban,Salaried,446279,20,8.57,Auto,3,63,0,3,-0.77,36.93,0.42,23,0,0
CUST1945,32,1428028,Urban,Unemployed,569143,49,8.97,Business,0,151,0,2,0.31,37.02,0.86,24,1,1
CUST1946,34,1352277,Suburban,Self-Employed,945695,27,8.8,Auto,2,33,0,0,0.7,58.72,0.21,24,1,0
CUST1947,43,1225740,Urban,Salaried,700686,36,7.34,Home,3,175,0,4,0.86,54.34,0.39,46,0,0
CUST1948,57,1561028,Suburban,Unemployed,571021,25,8.41,Auto,4,11,3,9,0.95,65.83,0.32,8,1,1
CUST1949,56,1885425,Suburban,Salaried,467705,52,6.84,Education,2,150,2,7,0.56,60.05,0.15,11,0,1
CUST1950,49,773566,Suburban,Self-Employed,420959,23,9.89,Auto,2,96,0,8,-0.72,18.65,0.29,10,0,1
CUST1951,50,912483,Rural,Unemployed,796788,45,6.82,Business,1,120,2,6,0.71,24.19,0.23,48,0,0
CUST1952,26,329642,Rural,Self-Employed,714078,26,12.8,Auto,4,140,1,0,-0.2,36.28,0.92,37,1,1
CUST1953,63,1154770,Suburban,Student,339709,59,8.3,Home,3,86,0,0,0.46,1.52,0.74,27,1,0
CUST1954,34,393119,Rural,Unemployed,550452,19,14.42,Home,3,101,1,0,0.06,65.13,0.32,7,1,1
CUST1955,32,841348,Urban,Unemployed,103564,16,13.91,Auto,2,95,0,1,0.66,3.67,0.76,9,0,1
CUST1956,29,719265,Urban,Unemployed,101418,57,9.46,Home,1,172,3,0,-0.15,23.55,0.02,24,0,0
CUST1957,53,586999,Suburban,Unemployed,866545,15,12.66,Home,3,113,0,3,-0.88,41.2,0.53,46,0,1
CUST1958,33,1143644,Urban,Student,599919,49,13.03,Business,1,46,1,9,0.11,37.53,0.25,35,0,0
